Datetime,open,high,low,close,volume
2024-10-10 12:00:00+00:00,61215.87109375,61223.6015625,60416.296875,60732.06640625,243605504
2024-10-10 16:00:00+00:00,60764.51171875,60890.98828125,58895.20703125,59659.26953125,3083335680
2024-10-10 20:00:00+00:00,59689.06640625,60275.4609375,59556.98828125,60275.4609375,425836544
2024-10-11 00:00:00+00:00,60280.33203125,60638.69921875,60048.89453125,60591.875,218066944
2024-10-11 04:00:00+00:00,60581.69140625,60863.69921875,60541.94921875,60641.03125,411138048
2024-10-11 08:00:00+00:00,60660.3046875,61214.5859375,60621.55078125,61164.7890625,497418240
2024-10-11 12:00:00+00:00,61137.82421875,62416.00390625,61121.27734375,62416.00390625,1627430912
2024-10-11 16:00:00+00:00,62280.76953125,63372.8203125,62135.4609375,63017.21875,1539680256
2024-10-11 20:00:00+00:00,63084.94140625,63155.21875,62352.515625,62417.61328125,32356352
2024-10-12 00:00:00+00:00,62512.046875,63040.4375,62480.38671875,62539.2734375,323813376
2024-10-12 04:00:00+00:00,62539.87109375,62760.73828125,62539.87109375,62747.26953125,130648064
2024-10-12 08:00:00+00:00,62739.55078125,63225.2734375,62659.39453125,62905.4375,193036288
2024-10-12 12:00:00+00:00,62916.83984375,63438.76953125,62837.99609375,63121.12109375,0
2024-10-12 16:00:00+00:00,63148.75390625,63379.4375,62931.08203125,63016.546875,0
2024-10-12 20:00:00+00:00,62999.87109375,63350.11328125,62999.87109375,63192.9453125,2737152
2024-10-13 00:00:00+00:00,63190.76953125,63270.203125,62673.96484375,62684.33203125,61743104
2024-10-13 04:00:00+00:00,62694.1171875,62954.69921875,62694.1171875,62834.20703125,71213056
2024-10-13 08:00:00+00:00,62837.3828125,62945.3671875,62514.1484375,62537.5,457504768
2024-10-13 12:00:00+00:00,62542.28515625,62766.9140625,62045.83984375,62226.04296875,263940096
2024-10-13 16:00:00+00:00,62215.28515625,62802.42578125,62173.88671875,62708.03125,935302144
2024-10-13 20:00:00+00:00,62719.62890625,63086.8359375,62592.54296875,62848.3984375,1210401792
2024-10-14 00:00:00+00:00,62843.5859375,64252.234375,62458.0,64236.484375,2951145472
2024-10-14 04:00:00+00:00,64246.40234375,64600.0703125,63783.03515625,64578.03515625,5436426240
2024-10-14 08:00:00+00:00,64577.75390625,65059.859375,64326.57421875,64893.58984375,3666776064
2024-10-14 12:00:00+00:00,64877.8125,66232.8828125,64649.046875,65974.3984375,8043776000
2024-10-14 16:00:00+00:00,65834.8046875,66045.28125,65520.73046875,65904.421875,3575230464
2024-10-14 20:00:00+00:00,65922.28125,66457.46875,65753.609375,66050.3671875,2278674432
2024-10-15 00:00:00+00:00,66064.0859375,66290.0625,65316.7578125,65316.7578125,1181270016
2024-10-15 04:00:00+00:00,65358.6953125,65785.6171875,65221.7265625,65644.203125,0
2024-10-15 08:00:00+00:00,65627.6328125,65783.5546875,65267.7890625,65311.10546875,0
2024-10-15 12:00:00+00:00,65360.63671875,67857.4296875,64856.5390625,65932.53125,6438641664
2024-10-15 16:00:00+00:00,65999.875,67372.03125,65990.0859375,66998.140625,3321974784
2024-10-15 20:00:00+00:00,66976.703125,67091.3046875,66160.703125,67042.4609375,1414414336
2024-10-16 00:00:00+00:00,67053.1328125,67542.296875,66767.6484375,67109.03125,1002934272
2024-10-16 04:00:00+00:00,67087.7890625,67335.203125,66780.5,66959.0234375,169259008
2024-10-16 08:00:00+00:00,66966.0,68333.8203125,66944.0,68030.046875,3943952384
2024-10-16 12:00:00+00:00,67916.6484375,68226.703125,67196.9140625,67705.859375,798789632
2024-10-16 16:00:00+00:00,67728.1875,68039.5625,67505.2734375,67783.28125,0
2024-10-16 20:00:00+00:00,67741.09375,67920.140625,67494.8203125,67617.078125,0
2024-10-17 00:00:00+00:00,67607.5390625,67910.15625,67419.765625,67594.09375,0
2024-10-17 04:00:00+00:00,67584.046875,67584.046875,67077.7421875,67249.65625,427560960
2024-10-17 08:00:00+00:00,67256.0546875,67470.8125,66798.1484375,66853.09375,0
2024-10-17 12:00:00+00:00,66848.984375,67588.578125,66654.3984375,67548.0390625,313536512
2024-10-17 16:00:00+00:00,67558.171875,67558.171875,66713.9453125,66800.8515625,1073577984
2024-10-17 20:00:00+00:00,66822.0078125,67458.0234375,66822.0078125,67419.109375,570808320
2024-10-18 00:00:00+00:00,67411.1875,68161.9140625,67181.984375,67572.984375,2122496000
2024-10-18 04:00:00+00:00,67527.6171875,68289.3828125,67527.6171875,67947.921875,980033536
2024-10-18 08:00:00+00:00,67952.734375,68000.9375,67666.59375,67666.59375,157372416
2024-10-18 12:00:00+00:00,67676.6953125,68832.453125,67629.6328125,68779.8203125,2208821248
2024-10-18 16:00:00+00:00,68716.375,68962.640625,68363.625,68585.34375,526073856
2024-10-18 20:00:00+00:00,68606.953125,68670.3671875,68201.2890625,68418.9765625,350523392
2024-10-19 00:00:00+00:00,68421.5,68667.75,68297.6640625,68442.8671875,0
2024-10-19 04:00:00+00:00,68436.84375,68540.4140625,68301.1875,68338.1875,0
2024-10-19 08:00:00+00:00,68331.7734375,68450.640625,68081.53125,68081.53125,0
2024-10-19 12:00:00+00:00,68072.15625,68320.21875,68072.15625,68214.375,0
2024-10-19 16:00:00+00:00,68218.609375,68235.78125,68039.0625,68169.734375,0
2024-10-19 20:00:00+00:00,68170.9453125,68389.7421875,68167.03125,68362.734375,12457984
2024-10-20 00:00:00+00:00,68366.5625,68418.7734375,68113.890625,68178.1796875,67067904
2024-10-20 04:00:00+00:00,68180.9765625,68411.734375,68162.84375,68366.859375,267158528
2024-10-20 08:00:00+00:00,68361.3671875,68469.7578125,68350.0546875,68414.34375,68923392
2024-10-20 12:00:00+00:00,68414.2265625,68738.015625,68209.453125,68595.1953125,1723166720
2024-10-20 16:00:00+00:00,68604.0703125,68643.7890625,68436.484375,68488.96875,131155968
2024-10-20 20:00:00+00:00,68489.234375,69298.2578125,68460.21875,68999.9921875,3631699968
2024-10-21 00:00:00+00:00,69009.3671875,69427.09375,68628.3203125,68893.2421875,3669649408
2024-10-21 04:00:00+00:00,68906.8046875,69133.65625,68481.328125,68490.2734375,1762353152
2024-10-21 08:00:00+00:00,68498.8671875,68617.046875,68126.90625,68204.015625,2945667072
2024-10-21 12:00:00+00:00,68196.5,68270.0234375,66832.296875,67216.1796875,7421597696
2024-10-21 16:00:00+00:00,67290.65625,67881.21875,66899.921875,67844.125,5144371200
2024-10-21 20:00:00+00:00,67749.9609375,67881.9921875,67360.703125,67360.703125,317394944
2024-10-22 00:00:00+00:00,67358.8046875,67642.9375,66611.578125,67351.578125,419590144
2024-10-22 04:00:00+00:00,67353.515625,67739.953125,67277.078125,67354.890625,293580800
2024-10-22 08:00:00+00:00,67353.84375,67423.28125,66730.609375,67263.09375,1407242240
2024-10-22 12:00:00+00:00,67260.6875,67626.0234375,66623.578125,67274.59375,83775488
2024-10-22 16:00:00+00:00,67240.796875,67585.484375,66909.6796875,67512.328125,0
2024-10-22 20:00:00+00:00,67474.046875,67783.75,67288.7421875,67361.40625,66396160
2024-10-23 00:00:00+00:00,67375.8515625,67383.3359375,66885.109375,67024.796875,48209920
2024-10-23 04:00:00+00:00,67029.3515625,67239.3125,66749.53125,66804.765625,253392896
2024-10-23 08:00:00+00:00,66794.453125,66954.2890625,66191.53125,66344.0390625,116580352
2024-10-23 12:00:00+00:00,66347.140625,66800.328125,65873.7265625,66156.2421875,1181202432
2024-10-23 16:00:00+00:00,66156.28125,66414.390625,65198.04296875,66391.90625,4180731904
2024-10-23 20:00:00+00:00,66375.5390625,66714.2109375,66263.8359375,66653.703125,759343104
2024-10-24 00:00:00+00:00,66637.390625,67511.2890625,66459.359375,67144.375,2151262208
2024-10-24 04:00:00+00:00,67144.0078125,67388.5390625,67021.5703125,67021.5703125,90386432
2024-10-24 08:00:00+00:00,67048.171875,67227.6953125,66713.2578125,67177.625,301801472
2024-10-24 12:00:00+00:00,67199.0546875,67879.015625,67199.0546875,67660.9453125,1325502464
2024-10-24 16:00:00+00:00,67641.296875,68262.3671875,67342.59375,68237.1171875,0
2024-10-24 20:00:00+00:00,68247.0546875,68779.9296875,67978.8046875,68165.296875,1392785408
2024-10-25 00:00:00+00:00,68160.875,68228.34375,67820.2578125,67963.8984375,0
2024-10-25 04:00:00+00:00,67967.2109375,67992.9921875,67253.3984375,67456.65625,1021624320
2024-10-25 08:00:00+00:00,67460.25,68120.1640625,67345.5859375,68083.0703125,538845184
2024-10-25 12:00:00+00:00,68071.3203125,68703.5546875,67445.875,67655.4296875,1320015872
2024-10-25 16:00:00+00:00,67540.1875,67796.6875,65984.421875,66850.453125,7280662528
2024-10-25 20:00:00+00:00,66721.3828125,67244.6484375,65596.734375,66625.484375,3608657920
2024-10-26 00:00:00+00:00,66599.015625,66891.3515625,66368.609375,66824.828125,1675874304
2024-10-26 04:00:00+00:00,66817.5625,67137.09375,66762.0703125,66940.4140625,0
2024-10-26 08:00:00+00:00,66935.5703125,67158.59375,66893.8359375,67051.8984375,0
2024-10-26 12:00:00+00:00,67049.171875,67074.234375,66683.1328125,66779.703125,0
2024-10-26 16:00:00+00:00,66793.6015625,67093.8984375,66759.375,67082.78125,0
2024-10-26 20:00:00+00:00,67085.6953125,67314.0625,67009.8515625,67023.4765625,0
2024-10-27 00:00:00+00:00,67016.796875,67197.125,66850.9375,67178.53125,0
2024-10-27 04:00:00+00:00,67188.4453125,67202.4609375,67036.7890625,67110.8359375,0
2024-10-27 08:00:00+00:00,67111.9375,67167.953125,66967.7265625,67043.546875,0
2024-10-27 12:00:00+00:00,67046.6875,67763.6953125,67038.796875,67690.515625,506350592
2024-10-27 16:00:00+00:00,67750.1015625,67888.3203125,67486.5703125,67729.375,462090240
2024-10-27 20:00:00+00:00,67757.1953125,68221.3125,67662.3671875,67929.296875,1825236992
2024-10-28 00:00:00+00:00,67974.59375,68009.453125,67602.6484375,67645.7890625,1450790912
2024-10-28 04:00:00+00:00,67647.921875,68551.21875,67543.765625,68343.0546875,2616061952
2024-10-28 08:00:00+00:00,68332.6171875,68742.7578125,68159.765625,68669.5,2214385664
2024-10-28 12:00:00+00:00,68672.8828125,69225.3203125,68438.71875,68445.5078125,5743347712
2024-10-28 16:00:00+00:00,68431.8203125,69854.609375,68431.8203125,69480.671875,6774061056
2024-10-28 20:00:00+00:00,69600.546875,70212.265625,69430.359375,69902.265625,3270553600
2024-10-29 00:00:00+00:00,69911.7421875,71450.953125,69737.1171875,70905.1015625,6507589632
2024-10-29 04:00:00+00:00,70872.6484375,71260.6328125,70821.875,70916.21875,2305294336
2024-10-29 08:00:00+00:00,70934.6875,71541.2734375,70934.6875,71412.3203125,1436057600
2024-10-29 12:00:00+00:00,71395.9609375,72382.2578125,70938.2265625,72382.2578125,3923099648
2024-10-29 16:00:00+00:00,72401.171875,73546.4765625,72400.1328125,72787.375,5992140800
2024-10-29 20:00:00+00:00,72520.765625,72929.09375,71882.75,72729.890625,2363858944
2024-10-30 00:00:00+00:00,72707.6328125,72707.6328125,72032.0625,72215.9765625,636149760
2024-10-30 04:00:00+00:00,72221.75,72566.2890625,72104.5546875,72203.6953125,0
2024-10-30 08:00:00+00:00,72238.3671875,72570.9765625,71912.3515625,71912.3515625,489914368
2024-10-30 12:00:00+00:00,71954.28125,72418.328125,71462.375,72037.6640625,1273569280
2024-10-30 16:00:00+00:00,72047.8203125,72167.1171875,71636.40625,71907.421875,0
2024-10-30 20:00:00+00:00,71835.640625,72902.21875,71703.4140625,72335.046875,1087987712
2024-10-31 00:00:00+00:00,72334.6015625,72562.015625,72034.5703125,72308.3203125,0
2024-10-31 04:00:00+00:00,72316.0625,72441.40625,72138.0703125,72414.609375,111357952
2024-10-31 08:00:00+00:00,72404.9765625,72647.0546875,72145.484375,72205.703125,59383808
2024-10-31 12:00:00+00:00,72202.7578125,72231.5,70435.0390625,70620.734375,2785546240
2024-10-31 16:00:00+00:00,70564.671875,70838.8046875,70116.90625,70151.484375,2439958528
2024-10-31 20:00:00+00:00,69967.2734375,70522.4609375,69647.1953125,70216.8984375,179675136
2024-11-01 00:00:00+00:00,70202.875,70362.109375,68801.5390625,69294.359375,3781525504
2024-11-01 04:00:00+00:00,69284.2265625,69607.7265625,69032.1015625,69213.7421875,1357991936
2024-11-01 08:00:00+00:00,69204.7109375,70143.8359375,69186.296875,69952.125,1263775744
2024-11-01 12:00:00+00:00,69952.6953125,71529.5078125,69133.1640625,69392.5,2391556096
2024-11-01 16:00:00+00:00,69364.046875,70428.609375,68823.0625,69188.1953125,3303321600
2024-11-01 20:00:00+00:00,69233.0234375,69548.859375,68886.0078125,69486.0234375,0
2024-11-02 00:00:00+00:00,69476.78125,69853.2421875,69460.6328125,69567.7890625,0
2024-11-02 04:00:00+00:00,69569.6875,69790.09375,69451.875,69779.2109375,0
2024-11-02 08:00:00+00:00,69776.078125,69802.6484375,69407.6640625,69597.1953125,0
2024-11-02 12:00:00+00:00,69591.828125,69670.7734375,69045.5078125,69399.3359375,0
2024-11-02 16:00:00+00:00,69371.75,69573.015625,69237.84375,69510.546875,0
2024-11-02 20:00:00+00:00,69497.9140625,69546.1171875,69151.578125,69280.5234375,0
2024-11-03 00:00:00+00:00,69346.71875,69354.1015625,67893.703125,68388.5546875,4522985472
2024-11-03 04:00:00+00:00,68377.8203125,68725.1953125,68325.0234375,68381.8125,1011668992
2024-11-03 08:00:00+00:00,68378.71875,68542.5546875,68199.859375,68325.5625,1072068608
2024-11-03 12:00:00+00:00,68328.859375,68512.2265625,67554.7421875,68067.1875,2708238336
2024-11-03 16:00:00+00:00,68088.171875,68635.375,67747.015625,68616.15625,3711213568
2024-11-03 20:00:00+00:00,68649.34375,69285.2109375,68536.296875,68746.71875,3754622976
2024-11-04 00:00:00+00:00,68746.7890625,69410.171875,68261.3359375,69021.03125,1137356800
2024-11-04 04:00:00+00:00,69025.6796875,69297.9921875,68588.9140625,68588.9140625,681271296
2024-11-04 08:00:00+00:00,68561.3046875,68947.9140625,68438.9453125,68754.671875,1352814592
2024-11-04 12:00:00+00:00,68749.84375,69198.0703125,68239.75,68648.6640625,764698624
2024-11-04 16:00:00+00:00,68637.4375,68747.046875,67330.5234375,67844.421875,2709987328
2024-11-04 20:00:00+00:00,67801.0234375,68049.7734375,66805.625,67779.8828125,2819411968
2024-11-05 00:00:00+00:00,67785.1953125,68123.34375,67509.375,68123.34375,278638592
2024-11-05 04:00:00+00:00,68182.609375,68916.8515625,68182.609375,68850.984375,876498944
2024-11-05 08:00:00+00:00,68863.7890625,69023.8203125,68595.2578125,68787.5625,357867520
2024-11-05 12:00:00+00:00,68788.28125,70219.890625,68667.984375,69542.453125,3553370112
2024-11-05 16:00:00+00:00,69587.5546875,70415.7890625,68814.109375,68814.109375,1460088832
2024-11-05 20:00:00+00:00,69018.0,69861.484375,68927.609375,69363.703125,2743955456
2024-11-06 00:00:00+00:00,69371.3203125,74811.8125,69322.03125,74278.59375,25589776384
2024-11-06 04:00:00+00:00,74313.7421875,75361.0859375,73287.53125,73337.4921875,21250080768
2024-11-06 08:00:00+00:00,73410.7421875,74425.1640625,72740.3125,74315.265625,11085971456
2024-11-06 12:00:00+00:00,74312.5390625,74785.21875,73571.2890625,74490.7421875,4954439680
2024-11-06 16:00:00+00:00,74390.171875,75856.9375,74205.7734375,75856.9375,5246238720
2024-11-06 20:00:00+00:00,75890.1015625,76447.8828125,75605.390625,75637.0859375,4467007488
2024-11-07 00:00:00+00:00,75634.90625,76007.3984375,75058.796875,75094.0546875,0
2024-11-07 04:00:00+00:00,75086.9765625,75086.9765625,74494.9375,74823.671875,0
2024-11-07 08:00:00+00:00,74800.421875,75174.6015625,74728.875,74764.4921875,0
2024-11-07 12:00:00+00:00,74767.0625,75996.96875,74630.1484375,75996.96875,0
2024-11-07 16:00:00+00:00,76103.8515625,76661.5234375,75653.2890625,76547.3203125,2281660416
2024-11-07 20:00:00+00:00,76560.234375,76902.140625,75538.2421875,75902.8359375,261095424
2024-11-08 00:00:00+00:00,75900.03125,76369.4921875,75687.859375,75933.5078125,292634624
2024-11-08 04:00:00+00:00,75940.5703125,76311.1015625,75762.546875,76244.875,1225924608
2024-11-08 08:00:00+00:00,76262.4609375,76345.453125,75842.6796875,76064.0390625,125771776
2024-11-08 12:00:00+00:00,76021.5390625,76577.1953125,75706.53125,76407.40625,1654554624
2024-11-08 16:00:00+00:00,76467.3828125,77252.75,75907.90625,77094.2734375,0
2024-11-08 20:00:00+00:00,77023.8828125,77145.6640625,76379.109375,76556.1875,0
2024-11-09 00:00:00+00:00,76549.1171875,76641.8046875,76182.4296875,76361.0234375,0
2024-11-09 04:00:00+00:00,76365.765625,76779.0625,76347.125,76537.0234375,509255680
2024-11-09 08:00:00+00:00,76559.4921875,76714.859375,76421.3984375,76522.4765625,0
2024-11-09 12:00:00+00:00,76526.015625,76550.3359375,76307.9453125,76344.359375,0
2024-11-09 16:00:00+00:00,76340.4453125,76667.8359375,75789.4765625,76232.5234375,0
2024-11-09 20:00:00+00:00,76234.7421875,76928.9296875,76226.5625,76778.8671875,1332133888
2024-11-10 00:00:00+00:00,76721.0859375,77489.3359375,76580.65625,77263.3515625,4707584000
2024-11-10 04:00:00+00:00,77269.65625,79703.7734375,77209.140625,78880.921875,13123428352
2024-11-10 08:00:00+00:00,78857.5859375,79992.625,78857.5859375,79992.625,5648576512
2024-11-10 12:00:00+00:00,79898.1640625,80062.1875,79286.0546875,79729.9375,9977901056
2024-11-10 16:00:00+00:00,79748.5,81007.5859375,79464.296875,79661.71875,8925253632
2024-11-10 20:00:00+00:00,79756.796875,81456.671875,78716.84375,80470.53125,11181760512
2024-11-11 00:00:00+00:00,80444.125,81844.4453125,80331.71875,81728.2109375,2804072448
2024-11-11 04:00:00+00:00,81701.078125,81715.671875,80537.71875,81235.9765625,0
2024-11-11 08:00:00+00:00,81195.3828125,82368.1484375,81093.484375,82235.5703125,3555368960
2024-11-11 12:00:00+00:00,82201.765625,84223.3046875,81568.546875,84177.4140625,10918486016
2024-11-11 16:00:00+00:00,84103.9375,86586.8984375,84023.4296875,86267.7578125,12506898432
2024-11-11 20:00:00+00:00,86267.7734375,89581.1640625,86267.7734375,88705.5625,16131833856
2024-11-12 00:00:00+00:00,88741.7890625,89476.0234375,86723.609375,88187.1953125,13440737280
2024-11-12 04:00:00+00:00,88189.5390625,89939.1953125,87847.6015625,89142.8046875,7174758400
2024-11-12 08:00:00+00:00,89086.09375,89381.625,85476.1875,87260.4296875,16549183488
2024-11-12 12:00:00+00:00,87218.1328125,87866.9609375,85155.109375,86629.59375,4045291520
2024-11-12 16:00:00+00:00,86669.0234375,89828.984375,85851.421875,88885.8984375,0
2024-11-12 20:00:00+00:00,88827.390625,89847.8515625,87550.1875,87929.96875,0
2024-11-13 00:00:00+00:00,88032.2890625,88577.7421875,87178.3828125,87240.859375,0
2024-11-13 04:00:00+00:00,87276.84375,87748.7421875,86257.90625,87446.28125,0
2024-11-13 08:00:00+00:00,87465.4140625,88054.9453125,87236.4765625,87795.0,0
2024-11-13 12:00:00+00:00,87793.375,92732.4296875,87682.7265625,92732.4296875,10541285376
2024-11-13 16:00:00+00:00,92753.171875,93409.0234375,90150.21875,90493.640625,7363198976
2024-11-13 20:00:00+00:00,90313.5078125,91095.234375,88158.046875,90574.8828125,5036335104
2024-11-14 00:00:00+00:00,90497.5390625,90497.5390625,89640.34375,90014.65625,0
2024-11-14 04:00:00+00:00,90017.96875,90862.5078125,89222.609375,90853.984375,90742784
2024-11-14 08:00:00+00:00,90833.2265625,91624.1015625,90418.515625,91576.546875,2783436800
2024-11-14 12:00:00+00:00,91539.0546875,91760.078125,88019.4140625,88157.9765625,78790656
2024-11-14 16:00:00+00:00,87948.4140625,89669.9296875,87755.609375,89422.859375,0
2024-11-14 20:00:00+00:00,89477.140625,89477.140625,86844.859375,87328.890625,755810304
2024-11-15 00:00:00+00:00,87302.5390625,88463.140625,87302.5390625,88270.4296875,308682752
2024-11-15 04:00:00+00:00,88238.546875,88365.1328125,87135.5703125,87681.1484375,288415744
2024-11-15 08:00:00+00:00,87665.4921875,89735.9375,87457.09375,89735.9375,1008984064
2024-11-15 12:00:00+00:00,89745.5625,90677.1796875,87814.171875,88353.375,1160060928
2024-11-15 16:00:00+00:00,88442.03125,90811.484375,88437.703125,90370.234375,1524776960
2024-11-15 20:00:00+00:00,90386.7421875,91829.203125,90386.7421875,91061.09375,301088768
2024-11-16 00:00:00+00:00,91041.71875,91685.890625,90912.734375,91319.7109375,0
2024-11-16 04:00:00+00:00,91251.3125,91758.8125,91123.546875,91149.4140625,0
2024-11-16 08:00:00+00:00,91134.078125,91589.828125,90990.078125,91178.328125,0
2024-11-16 12:00:00+00:00,91171.484375,91296.71875,90144.734375,90437.71875,0
2024-11-16 16:00:00+00:00,90543.0390625,91408.4296875,90273.6640625,91107.1796875,0
2024-11-16 20:00:00+00:00,91139.4375,91144.8125,90369.875,90558.4609375,0
2024-11-17 00:00:00+00:00,90560.3046875,90894.3359375,89431.0546875,90227.6875,1724383232
2024-11-17 04:00:00+00:00,90271.8515625,90846.734375,90196.8046875,90497.28125,712278016
2024-11-17 08:00:00+00:00,90527.34375,91414.5625,90510.28125,90741.2734375,1105436672
2024-11-17 12:00:00+00:00,90712.2265625,91116.515625,90004.5,90296.1640625,803483648
2024-11-17 16:00:00+00:00,90263.4375,90612.03125,89743.078125,90099.4453125,373530624
2024-11-17 20:00:00+00:00,90042.828125,90198.125,88779.1484375,89834.9921875,3180941312
2024-11-18 00:00:00+00:00,89849.765625,90840.9140625,89698.75,90641.96875,723742720
2024-11-18 04:00:00+00:00,90659.546875,92163.4296875,90451.015625,91782.03125,4820815872
2024-11-18 08:00:00+00:00,91741.03125,92168.9609375,90111.28125,90261.921875,2696007680
2024-11-18 12:00:00+00:00,90267.1953125,92530.734375,89501.9375,92421.390625,10805866496
2024-11-18 16:00:00+00:00,92379.90625,92596.7890625,89775.0859375,90696.5390625,9693327360
2024-11-18 20:00:00+00:00,90720.5546875,92035.5625,90314.8984375,90536.8125,5092974592
2024-11-19 00:00:00+00:00,90489.140625,91551.2734375,90427.921875,91485.15625,876167168
2024-11-19 04:00:00+00:00,91473.734375,92016.0703125,91298.7890625,91684.140625,1156268032
2024-11-19 08:00:00+00:00,91669.6796875,91968.5703125,91281.359375,91723.125,259997696
2024-11-19 12:00:00+00:00,91722.6640625,92761.8359375,91126.296875,92462.5234375,3662438400
2024-11-19 16:00:00+00:00,92488.53125,93977.4609375,92314.71875,93268.9296875,4270997504
2024-11-19 20:00:00+00:00,93338.3203125,93648.3359375,91531.125,92341.890625,1619361792
2024-11-20 00:00:00+00:00,92381.0625,92488.7578125,91641.90625,92139.65625,1485520896
2024-11-20 04:00:00+00:00,92137.6171875,92886.484375,91981.84375,92886.484375,96886784
2024-11-20 08:00:00+00:00,92895.5390625,93674.765625,92846.6953125,93560.1796875,2499706880
2024-11-20 12:00:00+00:00,93560.1640625,94871.234375,93419.3984375,94834.2734375,509526016
2024-11-20 16:00:00+00:00,94853.515625,94854.015625,93300.828125,94029.71875,2546786304
2024-11-20 20:00:00+00:00,94082.1328125,94662.890625,93898.5546875,94334.640625,34471936
2024-11-21 00:00:00+00:00,94350.7578125,95974.515625,94145.796875,95867.96875,5672361984
2024-11-21 04:00:00+00:00,95886.75,97805.609375,95886.75,97012.1484375,13161783296
2024-11-21 08:00:00+00:00,96945.109375,98292.1171875,96785.8359375,97872.546875,4786626560
2024-11-21 12:00:00+00:00,97953.9375,98132.453125,95756.234375,96864.7734375,4285079552
2024-11-21 16:00:00+00:00,96698.8359375,98962.9765625,96350.2734375,98085.3828125,3358466048
2024-11-21 20:00:00+00:00,97904.296875,98765.25,97740.796875,98504.765625,3380518912
2024-11-22 00:00:00+00:00,98453.703125,99292.8125,97949.4609375,98914.40625,442253312
2024-11-22 04:00:00+00:00,98931.484375,99491.046875,98651.5,99266.8203125,1620811776
2024-11-22 08:00:00+00:00,99293.796875,99314.421875,98337.109375,98934.25,383508480
2024-11-22 12:00:00+00:00,98935.7265625,98985.984375,97276.4609375,98850.8671875,228777984
2024-11-22 16:00:00+00:00,98807.609375,99611.0078125,98366.6640625,99341.765625,52748288
2024-11-22 20:00:00+00:00,99192.0859375,99480.6796875,98719.9765625,99006.7421875,94470144
2024-11-23 00:00:00+00:00,99005.3046875,99014.6796875,98426.8828125,98736.015625,0
2024-11-23 04:00:00+00:00,98760.09375,98890.8984375,98421.7890625,98664.1015625,0
2024-11-23 08:00:00+00:00,98678.1015625,98678.1015625,98443.4609375,98531.6484375,0
2024-11-23 12:00:00+00:00,98548.078125,98937.8046875,98520.0546875,98604.2734375,0
2024-11-23 16:00:00+00:00,98589.765625,98613.15625,97500.0859375,97641.5625,945868800
2024-11-23 20:00:00+00:00,97619.2578125,98114.359375,97272.59375,97775.203125,19955712
2024-11-24 00:00:00+00:00,97769.3359375,98624.609375,97769.3359375,98245.7578125,21286912
2024-11-24 04:00:00+00:00,98290.125,98504.5234375,98046.34375,98445.46875,636760064
2024-11-24 08:00:00+00:00,98491.2265625,98522.921875,97374.96875,97374.96875,1041829888
2024-11-24 12:00:00+00:00,97389.2734375,97706.28125,96016.5859375,96028.0625,6504804352
2024-11-24 16:00:00+00:00,95966.265625,96725.7734375,95795.4453125,96392.078125,429928448
2024-11-24 20:00:00+00:00,96359.125,98420.5625,96258.1171875,97939.4765625,3711275008
2024-11-25 00:00:00+00:00,97939.4765625,98110.03125,97028.6953125,97936.9921875,1363406848
2024-11-25 04:00:00+00:00,97961.1015625,98463.5859375,97719.4921875,98148.8046875,2313199616
2024-11-25 08:00:00+00:00,98152.9765625,98894.6875,98012.625,98282.953125,3027697664
2024-11-25 12:00:00+00:00,98275.71875,98360.8671875,94903.4375,96147.0703125,7912972288
2024-11-25 16:00:00+00:00,96015.5859375,96459.8359375,94488.5,94745.8515625,7466418176
2024-11-25 20:00:00+00:00,94688.2109375,95297.8125,92853.1171875,93106.5390625,9805201408
2024-11-26 00:00:00+00:00,93027.5546875,94913.71875,92856.0,94588.5,4152868864
2024-11-26 04:00:00+00:00,94496.34375,94984.6171875,93653.046875,93924.3515625,497967104
2024-11-26 08:00:00+00:00,93821.2421875,93821.2421875,91546.921875,92365.703125,8458608640
2024-11-26 12:00:00+00:00,92368.0,93500.4296875,91813.234375,92920.9921875,6632071168
2024-11-26 16:00:00+00:00,92865.5234375,94612.5234375,91623.96875,91660.5625,772653056
2024-11-26 20:00:00+00:00,91684.90625,92311.4453125,90798.078125,91978.140625,2240233472
2024-11-27 00:00:00+00:00,91938.3203125,92987.1953125,91804.3671875,92599.0546875,602529792
2024-11-27 04:00:00+00:00,92558.109375,93622.234375,92378.609375,93576.765625,1556094976
2024-11-27 08:00:00+00:00,93582.7890625,93866.6484375,93132.84375,93359.9453125,0
2024-11-27 12:00:00+00:00,93375.9140625,95895.265625,92872.75,95832.7109375,532873216
2024-11-27 16:00:00+00:00,95724.890625,96689.2578125,95284.171875,96689.2578125,656941056
2024-11-27 20:00:00+00:00,96749.65625,97357.9921875,95881.359375,95954.9453125,438124544
2024-11-28 00:00:00+00:00,95948.7421875,96650.203125,94919.1484375,95614.296875,880771072
2024-11-28 04:00:00+00:00,95555.1640625,95948.4296875,95188.5,95291.25,208650240
2024-11-28 08:00:00+00:00,95347.9140625,95752.65625,94689.203125,95562.9375,1298841600
2024-11-28 12:00:00+00:00,95483.8984375,96214.0078125,94953.9765625,95016.0703125,0
2024-11-28 16:00:00+00:00,95015.6796875,95440.1015625,94875.4609375,95110.203125,0
2024-11-28 20:00:00+00:00,95121.7890625,96004.859375,94729.71875,95653.953125,0
2024-11-29 00:00:00+00:00,95675.8984375,96861.9609375,95433.3359375,96590.640625,361037824
